0,1.23595E-24
0.1,3.36485E-06
0.2,7.18045E-06
0.3,1.14332E-05
0.4,1.61011E-05
0.5,2.11553E-05
0.6,2.65615E-05
0.7,3.22818E-05
0.8,3.82765E-05
0.9,4.45056E-05
1,5.09306E-05
1.1,5.75149E-05
1.2,6.42255E-05
1.3,7.10327E-05
1.4,7.79108E-05
1.5,8.48378E-05
1.6,9.17955E-05
1.7,9.87693E-05
1.8,0.000105747
1.9,0.000112721
2,0.000119684
2.1,0.000126631
2.2,0.000133559
2.3,0.000140468
2.4,0.000147356
2.5,0.000154225
2.6,0.000161074
2.7,0.000167906
2.8,0.000174723
2.9,0.000181527
3,0.00018832
3.1,0.000195104
3.2,0.000201882
3.3,0.000208656
3.4,0.000215429
3.5,0.000222203
3.6,0.00022898
3.7,0.000235763
3.8,0.000242552
3.9,0.000249351
4,0.000256161
4.1,0.000262984
4.2,0.000269822
4.3,0.000276677
4.4,0.000283552
4.5,0.000290454
4.6,0.000297394
4.7,0.000304401
4.8,0.000311535
4.9,0.000318924
5,0.000326831
5.1,0.000335768
5.2,0.000346684
5.3,0.000361254
5.4,0.000382271
5.5,0.000414151
5.6,0.000463451
5.7,0.00053931
5.8,0.000653563
5.9,0.000820326
6,0.001054818
6.1,0.001371403
6.2,0.001781117
6.3,0.002289358
6.4,0.00289478
6.5,0.003590634
6.6,0.004369534
6.7,0.005231949
6.8,0.006197487
6.9,0.0073167
7,0.00867987
7.1,0.010418762
7.2,0.012697751
7.3,0.015692502
7.4,0.019557012
7.5,0.024383134
7.6,0.030159726
7.7,0.03674053
7.8,0.04383004
7.9,0.050994379
8,0.057699779
8.1,0.063375283
8.2,0.067490251
8.3,0.069632673
8.4,0.069572837
8.5,0.06729918
8.6,0.063018861
8.7,0.05712333
8.8,0.050126736
8.9,0.042590445
9,0.035048788
9.1,0.027949367
9.2,0.021617329
9.3,0.016250461
9.4,0.011954549
9.5,0.008825811
9.6,0.007035657
9.7,0.006757924
9.8,0.007800331
9.9,0.00923571
10,0.009725211
10.1,0.008563618
10.2,0.006294925
10.3,0.004090225
10.4,0.00270009
10.5,0.002136839
10.6,0.002058771
10.7,0.002164172
10.8,0.002296754
10.9,0.002394971
11,0.002436968
11.1,0.00241698
11.2,0.002339091
11.3,0.002215744
11.4,0.002067052
11.5,0.001920935
11.6,0.001815113
11.7,0.001801751
11.8,0.001954208
11.9,0.002373127
12,0.003186503
12.1,0.004536776
12.2,0.006549598
12.3,0.009285138
12.4,0.012683218
12.5,0.016523813
12.6,0.020428006
12.7,0.023915395
12.8,0.026512574
12.9,0.027881949
13,0.027924558
13.1,0.02681539
13.2,0.024955064
13.3,0.022855805
13.4,0.021005051
13.5,0.019754702
13.6,0.019267638
13.7,0.019526469
13.8,0.020386237
13.9,0.021642546
14,0.023090428
14.1,0.024562099
14.2,0.025945733
14.3,0.02719575
14.4,0.028344043
14.5,0.029511723
14.6,0.030907918
14.7,0.032795187
14.8,0.035408676
14.9,0.038839608
15,0.042923459
15.1,0.047191047
15.2,0.050930437
15.3,0.053366301
15.4,0.053907197
15.5,0.052367696
15.6,0.049066214
15.7,0.04474009
15.8,0.040296727
15.9,0.036503682
16,0.033766325
16.1,0.032106558
16.2,0.031339497
16.3,0.031314622
16.4,0.032045096
16.5,0.033638393
16.6,0.036095669
16.7,0.039141934
16.8,0.042217195
16.9,0.044643371
17,0.045877267
17.1,0.04572406
17.2,0.04441309
17.3,0.042496915
17.4,0.040605533
17.5,0.039158706
17.6,0.038181653
17.7,0.037337935
17.8,0.036174488
17.9,0.03443212
18,0.032223333
18.1,0.029973544
18.2,0.028189445
18.3,0.027220768
18.4,0.027148626
18.5,0.027819828
18.6,0.028957978
18.7,0.0302713
18.8,0.031518196
18.9,0.032532931
19,0.033229231
19.1,0.033594486
19.2,0.033677921
19.3,0.033571835
19.4,0.033386324
19.5,0.033221325
19.6,0.033142192
19.7,0.033165
19.8,0.033255398
19.9,0.033341025
20,0.033333734
20.1,0.033155217
20.2,0.032759031
20.3,0.032143496
20.4,0.031352909
20.5,0.030467895
20.6,0.029588504
20.7,0.028814994
20.8,0.028230964
20.9,0.027892046
