Ni2p Fe metal
8.900000e+002	2.255577e+004		
8.899000e+002	2.264837e+004		
8.898000e+002	2.282587e+004		
8.897000e+002	2.280553e+004		
8.896000e+002	2.290020e+004		
8.895000e+002	2.302700e+004		
8.894000e+002	2.309643e+004		
8.893000e+002	2.308887e+004		
8.892000e+002	2.318280e+004		
8.891000e+002	2.332880e+004		
8.890000e+002	2.342577e+004		
8.889000e+002	2.357403e+004		
8.888000e+002	2.353513e+004		
8.887000e+002	2.365117e+004		
8.886000e+002	2.376373e+004		
8.885000e+002	2.393940e+004		
8.884000e+002	2.399847e+004		
8.883000e+002	2.399510e+004		
8.882000e+002	2.406567e+004		
8.881000e+002	2.417327e+004		
8.880000e+002	2.419610e+004		
8.879000e+002	2.416480e+004		
8.878000e+002	2.410093e+004		
8.877000e+002	2.421810e+004		
8.876000e+002	2.399813e+004		
8.875000e+002	2.390343e+004		
8.874000e+002	2.389367e+004		
8.873000e+002	2.368327e+004		
8.872000e+002	2.346080e+004		
8.871000e+002	2.311910e+004		
8.870000e+002	2.299530e+004		
8.869000e+002	2.267027e+004		
8.868000e+002	2.246677e+004		
8.867000e+002	2.219373e+004		
8.866000e+002	2.189100e+004		
8.865000e+002	2.174087e+004		
8.864000e+002	2.135477e+004		
8.863000e+002	2.116477e+004		
8.862000e+002	2.103120e+004		
8.861000e+002	2.074077e+004		
8.860000e+002	2.057007e+004		
8.859000e+002	2.039203e+004		
8.858000e+002	2.019343e+004		
8.857000e+002	2.008240e+004		
8.856000e+002	1.995500e+004		
8.855000e+002	1.976417e+004		
8.854000e+002	1.972480e+004		
8.853000e+002	1.961603e+004		
8.852000e+002	1.955690e+004		
8.851000e+002	1.944907e+004		
8.850000e+002	1.940897e+004		
8.849000e+002	1.929013e+004		
8.848000e+002	1.911790e+004		
8.847000e+002	1.904613e+004		
8.846000e+002	1.901873e+004		
8.845000e+002	1.897590e+004		
8.844000e+002	1.893423e+004		
8.843000e+002	1.888983e+004		
8.842000e+002	1.882090e+004		
8.841000e+002	1.881157e+004		
8.840000e+002	1.876203e+004		
8.839000e+002	1.879793e+004		
8.838000e+002	1.873740e+004		
8.837000e+002	1.865017e+004		
8.836000e+002	1.865517e+004		
8.835000e+002	1.864050e+004		
8.834000e+002	1.869120e+004		
8.833000e+002	1.867477e+004		
8.832000e+002	1.866643e+004		
8.831000e+002	1.858523e+004		
8.830000e+002	1.856387e+004		
