Fe2p FeO
7.500000e+002	6.258450e+003		
7.499500e+002	6.152450e+003		
7.499000e+002	6.184500e+003		
7.498500e+002	6.225000e+003		
7.498000e+002	6.232750e+003		
7.497500e+002	6.160300e+003		
7.497000e+002	6.173350e+003		
7.496500e+002	6.191600e+003		
7.496000e+002	6.256700e+003		
7.495500e+002	6.175650e+003		
7.495000e+002	6.099150e+003		
7.494500e+002	6.131100e+003		
7.494000e+002	6.076350e+003		
7.493500e+002	6.121850e+003		
7.493000e+002	6.308350e+003		
7.492500e+002	6.193250e+003		
7.492000e+002	6.153450e+003		
7.491500e+002	6.176100e+003		
7.491000e+002	6.203750e+003		
7.490500e+002	6.236550e+003		
7.490000e+002	6.194100e+003		
7.489500e+002	6.182050e+003		
7.489000e+002	6.138900e+003		
7.488500e+002	6.161450e+003		
7.488000e+002	6.196350e+003		
7.487500e+002	6.094350e+003		
7.487000e+002	6.216450e+003		
7.486500e+002	6.305400e+003		
7.486000e+002	6.232600e+003		
7.485500e+002	6.245600e+003		
7.485000e+002	6.159750e+003		
7.484500e+002	6.246900e+003		
7.484000e+002	6.203350e+003		
7.483500e+002	6.218150e+003		
7.483000e+002	6.191700e+003		
7.482500e+002	6.241150e+003		
7.482000e+002	6.234900e+003		
7.481500e+002	6.228850e+003		
7.481000e+002	6.241600e+003		
7.480500e+002	6.305600e+003		
7.480000e+002	6.380350e+003		
7.479500e+002	6.325400e+003		
7.479000e+002	6.218350e+003		
7.478500e+002	6.200350e+003		
7.478000e+002	6.343900e+003		
7.477500e+002	6.206650e+003		
7.477000e+002	6.317600e+003		
7.476500e+002	6.286100e+003		
7.476000e+002	6.289900e+003		
7.475500e+002	6.326000e+003		
7.475000e+002	6.268250e+003		
7.474500e+002	6.283900e+003		
7.474000e+002	6.226500e+003		
7.473500e+002	6.294850e+003		
7.473000e+002	6.317400e+003		
7.472500e+002	6.303650e+003		
7.472000e+002	6.201000e+003		
7.471500e+002	6.326450e+003		
7.471000e+002	6.383550e+003		
7.470500e+002	6.356700e+003		
7.470000e+002	6.334150e+003		
7.469500e+002	6.345600e+003		
7.469000e+002	6.254250e+003		
7.468500e+002	6.336250e+003		
7.468000e+002	6.378850e+003		
7.467500e+002	6.422400e+003		
7.467000e+002	6.375200e+003		
7.466500e+002	6.352250e+003		
7.466000e+002	6.413300e+003		
7.465500e+002	6.343950e+003		
7.465000e+002	6.379400e+003		
7.464500e+002	6.362900e+003		
7.464000e+002	6.320200e+003		
7.463500e+002	6.286300e+003		
7.463000e+002	6.401750e+003		
7.462500e+002	6.351600e+003		
7.462000e+002	6.426700e+003		
7.461500e+002	6.406100e+003		
7.461000e+002	6.473000e+003		
7.460500e+002	6.419150e+003		
7.460000e+002	6.362250e+003		
7.459500e+002	6.275150e+003		
7.459000e+002	6.385450e+003		
7.458500e+002	6.412450e+003		
7.458000e+002	6.397600e+003		
7.457500e+002	6.479400e+003		
7.457000e+002	6.352050e+003		
7.456500e+002	6.391700e+003		
7.456000e+002	6.438100e+003		
7.455500e+002	6.522350e+003		
7.455000e+002	6.441400e+003		
7.454500e+002	6.341000e+003		
7.454000e+002	6.392750e+003		
7.453500e+002	6.468350e+003		
7.453000e+002	6.404100e+003		
7.452500e+002	6.564450e+003		
7.452000e+002	6.478350e+003		
7.451500e+002	6.438100e+003		
7.451000e+002	6.332900e+003		
7.450500e+002	6.448850e+003		
7.450000e+002	6.520400e+003		
7.449500e+002	6.516800e+003		
7.449000e+002	6.496250e+003		
7.448500e+002	6.471700e+003		
7.448000e+002	6.598300e+003		
7.447500e+002	6.530000e+003		
7.447000e+002	6.479300e+003		
7.446500e+002	6.509100e+003		
7.446000e+002	6.506200e+003		
7.445500e+002	6.494050e+003		
7.445000e+002	6.448050e+003		
7.444500e+002	6.627700e+003		
7.444000e+002	6.519250e+003		
7.443500e+002	6.562350e+003		
7.443000e+002	6.463650e+003		
7.442500e+002	6.430150e+003		
7.442000e+002	6.490150e+003		
7.441500e+002	6.545750e+003		
7.441000e+002	6.440350e+003		
7.440500e+002	6.440450e+003		
7.440000e+002	6.614450e+003		
7.439500e+002	6.590250e+003		
7.439000e+002	6.561050e+003		
7.438500e+002	6.559100e+003		
7.438000e+002	6.418750e+003		
7.437500e+002	6.489200e+003		
7.437000e+002	6.505000e+003		
7.436500e+002	6.523550e+003		
7.436000e+002	6.461750e+003		
7.435500e+002	6.437450e+003		
7.435000e+002	6.516850e+003		
7.434500e+002	6.549850e+003		
7.434000e+002	6.493800e+003		
7.433500e+002	6.499300e+003		
7.433000e+002	6.479900e+003		
7.432500e+002	6.528050e+003		
7.432000e+002	6.548900e+003		
7.431500e+002	6.622850e+003		
7.431000e+002	6.565600e+003		
7.430500e+002	6.507300e+003		
7.430000e+002	6.582000e+003		
7.429500e+002	6.481700e+003		
7.429000e+002	6.443050e+003		
7.428500e+002	6.424350e+003		
7.428000e+002	6.460350e+003		
7.427500e+002	6.522350e+003		
7.427000e+002	6.498650e+003		
7.426500e+002	6.658850e+003		
7.426000e+002	6.581550e+003		
7.425500e+002	6.526000e+003		
7.425000e+002	6.586350e+003		
7.424500e+002	6.477000e+003		
7.424000e+002	6.558750e+003		
7.423500e+002	6.570450e+003		
7.423000e+002	6.572500e+003		
7.422500e+002	6.540200e+003		
7.422000e+002	6.543850e+003		
7.421500e+002	6.386600e+003		
7.421000e+002	6.476500e+003		
7.420500e+002	6.461450e+003		
7.420000e+002	6.443100e+003		
7.419500e+002	6.475450e+003		
7.419000e+002	6.498900e+003		
7.418500e+002	6.502550e+003		
7.418000e+002	6.454450e+003		
7.417500e+002	6.499550e+003		
7.417000e+002	6.464600e+003		
7.416500e+002	6.455650e+003		
7.416000e+002	6.536200e+003		
7.415500e+002	6.377600e+003		
7.415000e+002	6.365050e+003		
7.414500e+002	6.539650e+003		
7.414000e+002	6.507200e+003		
7.413500e+002	6.383350e+003		
7.413000e+002	6.463300e+003		
7.412500e+002	6.507400e+003		
7.412000e+002	6.411500e+003		
7.411500e+002	6.405150e+003		
7.411000e+002	6.368800e+003		
7.410500e+002	6.452200e+003		
7.410000e+002	6.511650e+003		
7.409500e+002	6.433000e+003		
7.409000e+002	6.466400e+003		
7.408500e+002	6.500300e+003		
7.408000e+002	6.393500e+003		
7.407500e+002	6.392150e+003		
7.407000e+002	6.437450e+003		
7.406500e+002	6.420600e+003		
7.406000e+002	6.455250e+003		
7.405500e+002	6.360950e+003		
7.405000e+002	6.497450e+003		
7.404500e+002	6.475500e+003		
7.404000e+002	6.488150e+003		
7.403500e+002	6.430550e+003		
7.403000e+002	6.370350e+003		
7.402500e+002	6.387200e+003		
7.402000e+002	6.496150e+003		
7.401500e+002	6.445750e+003		
7.401000e+002	6.363350e+003		
7.400500e+002	6.341100e+003		
7.400000e+002	6.391950e+003		
7.399500e+002	6.365650e+003		
7.399000e+002	6.397300e+003		
7.398500e+002	6.438300e+003		
7.398000e+002	6.501700e+003		
7.397500e+002	6.458300e+003		
7.397000e+002	6.382700e+003		
7.396500e+002	6.476550e+003		
7.396000e+002	6.365950e+003		
7.395500e+002	6.374600e+003		
7.395000e+002	6.442350e+003		
7.394500e+002	6.393600e+003		
7.394000e+002	6.508900e+003		
7.393500e+002	6.411500e+003		
7.393000e+002	6.359900e+003		
7.392500e+002	6.458750e+003		
7.392000e+002	6.458850e+003		
7.391500e+002	6.471150e+003		
7.391000e+002	6.421250e+003		
7.390500e+002	6.424950e+003		
7.390000e+002	6.484150e+003		
7.389500e+002	6.498750e+003		
7.389000e+002	6.413650e+003		
7.388500e+002	6.410700e+003		
7.388000e+002	6.373900e+003		
7.387500e+002	6.482600e+003		
7.387000e+002	6.450500e+003		
7.386500e+002	6.448200e+003		
7.386000e+002	6.492800e+003		
7.385500e+002	6.544100e+003		
7.385000e+002	6.529350e+003		
7.384500e+002	6.420700e+003		
7.384000e+002	6.533100e+003		
7.383500e+002	6.393300e+003		
7.383000e+002	6.371750e+003		
7.382500e+002	6.472000e+003		
7.382000e+002	6.504150e+003		
7.381500e+002	6.382900e+003		
7.381000e+002	6.430200e+003		
7.380500e+002	6.369650e+003		
7.380000e+002	6.480050e+003		
7.379500e+002	6.517100e+003		
7.379000e+002	6.466150e+003		
7.378500e+002	6.533600e+003		
